Date,Price,Open,High,Low,Vol.,Change %
2007-05-23,"1,522.28","1,524.09","1,532.43","1,521.90",-,-0.0012
2007-05-22,"1,524.12","1,525.10","1,529.24","1,522.05",-,-0.0006
2007-05-21,"1,525.10","1,522.75","1,529.87","1,522.71",-,0.0015
2007-05-18,"1,522.75","1,512.74","1,522.75","1,512.74",-,0.0066
2007-05-17,"1,512.75","1,514.01","1,517.14","1,509.29",-,-0.0009
2007-05-16,"1,514.14","1,500.75","1,514.15","1,500.75",-,0.0086
2007-05-15,"1,501.19","1,503.11","1,514.83","1,500.43",-,-0.0013
2007-05-14,"1,503.15","1,505.76","1,510.90","1,498.34",-,-0.0018
2007-05-11,"1,505.85","1,491.47","1,506.24","1,491.47",-,0.0096
2007-05-10,"1,491.47","1,512.33","1,512.33","1,491.42",-,-0.014
2007-05-09,"1,512.58","1,507.32","1,513.80","1,503.77",-,0.0032
2007-05-08,"1,507.72","1,509.36","1,509.36","1,500.66",-,-0.0012
2007-05-07,"1,509.48","1,505.57","1,511.00","1,505.54",-,0.0026
2007-05-04,"1,505.62","1,502.35","1,510.34","1,501.80",-,0.0021
2007-05-03,"1,502.39","1,495.56","1,503.34","1,495.56",-,0.0043
2007-05-02,"1,495.92","1,486.13","1,499.10","1,486.13",-,0.0065
2007-05-01,"1,486.30","1,482.37","1,487.27","1,476.70",-,0.0027
2007-04-30,"1,482.37","1,494.07","1,497.16","1,482.29",-,-0.0078
2007-04-27,"1,494.07","1,494.21","1,497.32","1,488.67",-,-0.0001
2007-04-26,"1,494.25","1,495.27","1,498.02","1,491.17",-,-0.0008
2007-04-25,"1,495.42","1,480.28","1,496.59","1,480.28",-,0.0101
2007-04-24,"1,480.41","1,480.93","1,483.82","1,473.74",-,-0.0004
2007-04-23,"1,480.93","1,484.33","1,487.32","1,480.19",-,-0.0023
2007-04-20,"1,484.35","1,470.69","1,484.74","1,470.69",-,0.0093
2007-04-19,"1,470.73","1,472.48","1,474.23","1,464.47",-,-0.0012
2007-04-18,"1,472.50","1,471.47","1,476.57","1,466.41",-,0.0007
2007-04-17,"1,471.48","1,468.47","1,474.35","1,467.15",-,0.0021
2007-04-16,"1,468.33","1,452.84","1,468.62","1,452.84",-,0.0107
2007-04-13,"1,452.85","1,447.80","1,453.11","1,444.15",-,0.0035
2007-04-12,"1,447.80","1,438.87","1,448.02","1,433.91",-,0.0062
2007-04-11,"1,438.87","1,448.23","1,448.39","1,436.15",-,-0.0066
2007-04-10,"1,448.39","1,444.58","1,448.73","1,443.99",-,0.0026
2007-04-09,"1,444.61","1,443.77","1,448.10","1,443.28",-,0.0006
2007-04-05,"1,443.76","1,438.94","1,444.88","1,436.67",-,0.003
2007-04-04,"1,439.37","1,437.75","1,440.16","1,435.08",-,0.0011
2007-04-03,"1,437.77","1,424.27","1,440.57","1,424.27",-,0.0093
2007-04-02,"1,424.55","1,420.83","1,425.49","1,416.37",-,0.0026
2007-03-30,"1,420.86","1,422.52","1,429.22","1,408.90",-,-0.0012
2007-03-29,"1,422.53","1,417.17","1,426.24","1,413.27",-,0.0037
2007-03-28,"1,417.23","1,428.35","1,428.35","1,414.07",-,-0.008
2007-03-27,"1,428.61","1,437.49","1,437.49","1,425.54",-,-0.0062
2007-03-26,"1,437.50","1,436.11","1,437.65","1,423.28",-,0.001
2007-03-23,"1,436.11","1,434.54","1,438.89","1,433.21",-,0.0011
2007-03-22,"1,434.54","1,435.04","1,437.66","1,429.88",-,-0.0003
2007-03-21,"1,435.04","1,410.92","1,437.77","1,409.75",-,0.0171
2007-03-20,"1,410.94","1,402.04","1,411.53","1,400.70",-,0.0063
2007-03-19,"1,402.06","1,386.95","1,403.20","1,386.95",-,0.0109
2007-03-16,"1,386.95","1,392.28","1,397.51","1,383.63",-,-0.0038
2007-03-15,"1,392.28","1,387.11","1,395.73","1,385.16",-,0.0037
2007-03-14,"1,387.17","1,377.86","1,388.09","1,363.98",-,0.0067
2007-03-13,"1,377.95","1,406.23","1,406.23","1,377.71",-,-0.0204
2007-03-12,"1,406.60","1,402.80","1,409.34","1,398.40",-,0.0027
2007-03-09,"1,402.84","1,401.89","1,410.15","1,397.30",-,0.0007
2007-03-08,"1,401.89","1,391.88","1,407.93","1,391.88",-,0.0071
2007-03-07,"1,391.97","1,395.02","1,401.16","1,390.64",-,-0.0025
2007-03-06,"1,395.41","1,374.06","1,397.90","1,374.06",-,0.0155
2007-03-05,"1,374.12","1,387.11","1,391.86","1,373.97",-,-0.0094
2007-03-02,"1,387.17","1,403.16","1,403.40","1,386.87",-,-0.0114
2007-03-01,"1,403.17","1,406.80","1,409.46","1,380.87",-,-0.0026
2007-02-28,"1,406.82","1,398.64","1,415.89","1,396.65",-,0.0056
2007-02-27,"1,399.04","1,449.25","1,449.25","1,389.42",-,-0.0347
2007-02-26,"1,449.37","1,451.04","1,456.95","1,445.48",-,-0.0013
2007-02-23,"1,451.19","1,456.22","1,456.22","1,448.36",-,-0.0036
2007-02-22,"1,456.38","1,457.29","1,461.57","1,450.51",-,-0.0009
2007-02-21,"1,457.63","1,459.60","1,459.60","1,452.02",-,-0.0014
2007-02-20,"1,459.68","1,455.53","1,460.53","1,449.20",-,0.0028
2007-02-16,"1,455.54","1,456.77","1,456.77","1,451.57",-,-0.0009
2007-02-15,"1,456.81","1,455.15","1,457.97","1,453.19",-,0.001
2007-02-14,"1,455.30","1,443.91","1,457.65","1,443.91",-,0.0076
2007-02-13,"1,444.26","1,433.22","1,444.41","1,433.22",-,0.0076
2007-02-12,"1,433.37","1,438.00","1,439.11","1,431.44",-,-0.0033
2007-02-09,"1,438.06","1,448.25","1,452.45","1,433.44",-,-0.0071
2007-02-08,"1,448.31","1,449.99","1,450.45","1,442.81",-,-0.0012
2007-02-07,"1,450.02","1,447.41","1,452.99","1,446.44",-,0.0014
2007-02-06,"1,448.00","1,446.98","1,450.19","1,443.40",-,0.0007
2007-02-05,"1,446.99","1,448.33","1,449.38","1,443.85",-,-0.001
2007-02-02,"1,448.39","1,445.94","1,449.33","1,444.49",-,0.0017
2007-02-01,"1,445.94","1,437.90","1,446.64","1,437.90",-,0.0054
2007-01-31,"1,438.24","1,428.65","1,441.61","1,424.78",-,0.0066
2007-01-30,"1,428.82","1,420.61","1,428.82","1,420.61",-,0.0058
2007-01-29,"1,420.62","1,422.03","1,426.94","1,418.46",-,-0.0011
2007-01-26,"1,422.18","1,423.90","1,427.27","1,416.96",-,-0.0012
2007-01-25,"1,423.90","1,440.12","1,440.69","1,422.34",-,-0.0113
2007-01-24,"1,440.13","1,427.96","1,440.14","1,427.96",-,0.0085
2007-01-23,"1,427.99","1,422.95","1,431.33","1,421.66",-,0.0035
2007-01-22,"1,422.95","1,430.47","1,431.39","1,420.40",-,-0.0053
2007-01-19,"1,430.50","1,426.35","1,431.57","1,425.19",-,0.0029
2007-01-18,"1,426.37","1,430.59","1,432.96","1,424.21",-,-0.003
2007-01-17,"1,430.62","1,431.77","1,435.27","1,428.57",-,-0.0009
2007-01-16,"1,431.90","1,430.73","1,433.93","1,428.62",-,0.0008
2007-01-12,"1,430.73","1,423.82","1,431.23","1,422.58",-,0.0049
2007-01-11,"1,423.82","1,414.84","1,427.12","1,414.84",-,0.0063
2007-01-10,"1,414.85","1,408.70","1,415.99","1,405.32",-,0.0019
2007-01-09,"1,412.11","1,412.84","1,415.61","1,405.42",-,-0.0005
2007-01-08,"1,412.84","1,409.26","1,414.98","1,403.97",-,0.0022
2007-01-05,"1,409.71","1,418.34","1,418.34","1,405.75",-,-0.0061
2007-01-04,"1,418.34","1,416.60","1,421.84","1,408.43",-,0.0012
2007-01-03,"1,416.60","1,418.03","1,429.42","1,407.86",-,-0.0012
2006-12-29,"1,418.30","1,424.71","1,427.00","1,416.84",-,-0.0045
2006-12-28,"1,424.73","1,426.77","1,427.26","1,422.05",-,-0.0015
2006-12-27,"1,426.84","1,416.63","1,427.72","1,416.63",-,0.007
2006-12-26,"1,416.90","1,410.75","1,417.91","1,410.45",-,0.0044
2006-12-22,"1,410.76","1,418.10","1,418.82","1,410.28",-,-0.0053
2006-12-21,"1,418.30","1,423.20","1,426.40","1,415.90",-,-0.0037
2006-12-20,"1,423.53","1,425.51","1,429.05","1,423.51",-,-0.0014
2006-12-19,"1,425.55","1,422.42","1,428.30","1,414.88",-,0.0022
2006-12-18,"1,422.48","1,427.08","1,431.81","1,420.65",-,-0.0032
2006-12-15,"1,427.09","1,425.48","1,431.63","1,425.48",-,0.0011
2006-12-14,"1,425.49","1,413.16","1,427.23","1,413.16",-,0.0087
2006-12-13,"1,413.21","1,411.32","1,416.64","1,411.05",-,0.0012
2006-12-12,"1,411.56","1,413.00","1,413.78","1,404.75",-,-0.001
2006-12-11,"1,413.04","1,409.81","1,415.60","1,408.56",-,0.0023
2006-12-08,"1,409.84","1,407.27","1,414.09","1,403.67",-,0.0018
2006-12-07,"1,407.29","1,412.86","1,418.27","1,406.80",-,-0.004
2006-12-06,"1,412.90","1,414.40","1,415.93","1,411.05",-,-0.0013
2006-12-05,"1,414.76","1,409.10","1,415.27","1,408.78",-,0.004
2006-12-04,"1,409.12","1,396.67","1,411.23","1,396.67",-,0.0089
2006-12-01,"1,396.71","1,400.63","1,402.46","1,385.93",-,-0.0028
2006-11-30,"1,400.63","1,399.47","1,406.30","1,393.83",-,0.0008
2006-11-29,"1,399.48","1,386.11","1,401.14","1,386.11",-,0.0092
2006-11-28,"1,386.72","1,381.61","1,387.91","1,377.83",-,0.0034
2006-11-27,"1,381.96","1,400.95","1,400.95","1,381.44",-,-0.0136
2006-11-24,"1,400.95","1,405.94","1,405.94","1,399.25",-,-0.0037
2006-11-22,"1,406.09","1,402.69","1,407.89","1,402.26",-,0.0023
2006-11-21,"1,402.81","1,400.43","1,403.49","1,399.99",-,0.0016
2006-11-20,"1,400.50","1,401.17","1,404.37","1,397.85",-,-0.0005
2006-11-17,"1,401.20","1,399.76","1,401.21","1,394.55",-,0.001
2006-11-16,"1,399.76","1,396.53","1,403.76","1,396.53",-,0.0023
2006-11-15,"1,396.57","1,392.91","1,401.35","1,392.13",-,0.0024
2006-11-14,"1,393.22","1,384.36","1,394.49","1,379.07",-,0.0064
2006-11-13,"1,384.42","1,380.58","1,387.61","1,378.80",-,0.0025
2006-11-10,"1,380.90","1,378.33","1,381.04","1,375.60",-,0.0019
2006-11-09,"1,378.33","1,385.43","1,388.92","1,377.31",-,-0.0053
2006-11-08,"1,385.72","1,382.50","1,388.61","1,379.33",-,0.0021
2006-11-07,"1,382.84","1,379.75","1,388.19","1,379.19",-,0.0022
2006-11-06,"1,379.78","1,364.27","1,381.40","1,364.27",-,0.0113
2006-11-03,"1,364.30","1,367.31","1,371.68","1,360.98",-,-0.0022
2006-11-02,"1,367.34","1,367.44","1,368.39","1,362.21",-,-0.0003
2006-11-01,"1,367.81","1,377.76","1,381.95","1,366.26",-,-0.0074
2006-10-31,"1,377.94","1,377.93","1,381.21","1,372.19",-,0
2006-10-30,"1,377.93","1,377.30","1,381.22","1,373.46",-,0.0004
2006-10-27,"1,377.34","1,388.89","1,388.89","1,375.85",-,-0.0085
2006-10-26,"1,389.08","1,382.21","1,389.45","1,379.47",-,0.005
2006-10-25,"1,382.22","1,377.36","1,383.61","1,376.00",-,0.0035
2006-10-24,"1,377.38","1,377.02","1,377.78","1,372.42",-,0.0003
2006-10-23,"1,377.02","1,368.58","1,377.40","1,363.94",-,0.0062
2006-10-20,"1,368.60","1,366.94","1,368.66","1,362.10",-,0.0012
2006-10-19,"1,366.96","1,365.95","1,368.09","1,362.06",-,0.0008
2006-10-18,"1,365.80","1,363.93","1,372.87","1,360.95",-,0.0013
2006-10-17,"1,364.05","1,369.05","1,369.05","1,356.87",-,-0.0037
2006-10-16,"1,369.06","1,365.61","1,370.20","1,364.48",-,0.0025
2006-10-13,"1,365.62","1,362.82","1,366.63","1,360.50",-,0.002
2006-10-12,"1,362.83","1,349.94","1,363.76","1,349.94",-,0.0095
2006-10-11,"1,349.95","1,353.28","1,353.97","1,343.57",-,-0.0026
2006-10-10,"1,353.42","1,350.62","1,354.23","1,348.60",-,0.002
2006-10-09,"1,350.66","1,349.58","1,352.69","1,346.55",-,0.0008
2006-10-06,"1,349.59","1,353.22","1,353.22","1,344.21",-,-0.0027
2006-10-05,"1,353.22","1,349.84","1,353.79","1,347.75",-,0.0022
2006-10-04,"1,350.20","1,333.81","1,350.20","1,331.48",-,0.0121
2006-10-03,"1,334.11","1,331.32","1,338.31","1,327.10",-,0.0021
2006-10-02,"1,331.32","1,335.82","1,338.54","1,330.28",-,-0.0034
2006-09-29,"1,335.85","1,339.15","1,339.88","1,335.64",-,-0.0023
2006-09-28,"1,338.88","1,336.56","1,340.28","1,333.75",-,0.0017
2006-09-27,"1,336.59","1,336.12","1,340.08","1,333.54",-,0.0002
2006-09-26,"1,336.35","1,326.35","1,336.60","1,325.30",-,0.0075
2006-09-25,"1,326.37","1,314.78","1,329.35","1,311.58",-,0.0088
2006-09-22,"1,314.78","1,318.03","1,318.03","1,310.94",-,-0.0025
2006-09-21,"1,318.03","1,324.89","1,328.19","1,315.45",-,-0.0054
2006-09-20,"1,325.18","1,318.28","1,328.53","1,318.28",-,0.0057
2006-09-19,"1,317.64","1,321.17","1,322.04","1,312.17",-,-0.0027
2006-09-18,"1,321.18","1,319.85","1,324.87","1,318.16",-,0.0012
2006-09-15,"1,319.66","1,316.28","1,324.65","1,316.28",-,0.0026
2006-09-14,"1,316.28","1,318.00","1,318.00","1,313.25",-,-0.0014
2006-09-13,"1,318.07","1,312.74","1,319.92","1,311.12",-,0.0039
2006-09-12,"1,313.00","1,299.53","1,314.28","1,299.53",-,0.0104
2006-09-11,"1,299.54","1,298.86","1,302.36","1,290.93",-,0.0005
2006-09-08,"1,298.92","1,294.02","1,300.14","1,294.02",-,0.0038
2006-09-07,"1,294.02","1,300.21","1,301.25","1,292.13",-,-0.0048
2006-09-06,"1,300.26","1,313.04","1,313.04","1,299.28",-,-0.0099
2006-09-05,"1,313.25","1,310.94","1,314.67","1,308.82",-,0.0017
2006-09-01,"1,311.01","1,303.80","1,312.03","1,303.80",-,0.0055
2006-08-31,"1,303.82","1,304.25","1,306.11","1,302.45",-,-0.0012
2006-08-30,"1,305.37","1,303.70","1,306.74","1,302.15",-,0.0008
2006-08-29,"1,304.28","1,301.57","1,305.02","1,295.29",-,0.0019
2006-08-28,"1,301.78","1,295.09","1,305.02","1,293.97",-,0.0052
2006-08-25,"1,295.09","1,295.92","1,298.88","1,292.39",-,-0.0007
2006-08-24,"1,296.06","1,292.97","1,297.23","1,291.40",-,0.0024
2006-08-23,"1,292.99","1,298.73","1,301.50","1,289.82",-,-0.0045
2006-08-22,"1,298.82","1,297.52","1,302.49","1,294.44",-,0.001
2006-08-21,"1,297.52","1,302.30","1,302.30","1,295.51",-,-0.0037
2006-08-18,"1,302.30","1,297.48","1,302.30","1,293.57",-,0.0037
2006-08-17,"1,297.48","1,295.37","1,300.78","1,292.71",-,0.0016
2006-08-16,"1,295.43","1,285.27","1,296.21","1,285.27",-,0.0077
2006-08-15,"1,285.58","1,268.19","1,286.23","1,268.19",-,0.0137
2006-08-14,"1,268.21","1,266.67","1,278.90","1,266.67",-,0.0012
2006-08-11,"1,266.74","1,271.64","1,271.64","1,262.08",-,-0.004
2006-08-10,"1,271.81","1,265.72","1,272.55","1,261.30",-,0.0046
2006-08-09,"1,265.95","1,271.13","1,283.74","1,264.73",-,-0.0043
2006-08-08,"1,271.48","1,275.67","1,282.75","1,268.37",-,-0.0034
2006-08-07,"1,275.77","1,279.31","1,279.31","1,273.00",-,-0.0028
2006-08-04,"1,279.36","1,280.26","1,292.92","1,273.82",-,-0.0007
2006-08-03,"1,280.27","1,278.22","1,283.96","1,271.25",-,0.0022
2006-08-02,"1,277.41","1,270.73","1,283.42","1,270.73",-,0.0051
2006-08-01,"1,270.92","1,278.53","1,278.66","1,265.71",-,-0.0045
2006-07-31,"1,276.66","1,278.53","1,278.66","1,274.31",-,-0.0015
2006-07-28,"1,278.55","1,263.15","1,280.42","1,263.15",-,0.0122
2006-07-27,"1,263.20","1,268.20","1,275.85","1,261.92",-,-0.0041
2006-07-26,"1,268.40","1,268.87","1,273.89","1,261.94",-,-0.0004
2006-07-25,"1,268.88","1,260.91","1,272.39","1,257.19",-,0.0063
2006-07-24,"1,260.91","1,240.25","1,262.50","1,240.25",-,0.0166
2006-07-21,"1,240.29","1,249.12","1,250.96","1,238.72",-,-0.0071
2006-07-20,"1,249.13","1,259.81","1,262.56","1,249.13",-,-0.0085
2006-07-19,"1,259.81","1,236.74","1,261.81","1,236.74",-,0.0186
2006-07-18,"1,236.86","1,234.48","1,239.86","1,224.54",-,0.0019
2006-07-17,"1,234.49","1,236.20","1,240.07","1,231.49",-,-0.0014
2006-07-14,"1,236.20","1,242.29","1,242.70","1,228.45",-,-0.0049
2006-07-13,"1,242.28","1,258.58","1,258.58","1,241.43",-,-0.013
2006-07-12,"1,258.60","1,272.39","1,273.31","1,257.29",-,-0.0109
2006-07-11,"1,272.43","1,267.26","1,273.64","1,259.65",-,0.004
2006-07-10,"1,267.34","1,265.46","1,274.06","1,264.46",-,0.0015
2006-07-07,"1,265.48","1,274.08","1,275.38","1,263.13",-,-0.0067
2006-07-06,"1,274.08","1,270.58","1,278.32","1,270.58",-,0.0025
2006-07-05,"1,270.91","1,280.05","1,280.05","1,265.91",-,-0.0072
2006-07-03,"1,280.19","1,270.06","1,280.38","1,270.06",-,0.0079
2006-06-30,"1,270.20","1,272.86","1,276.30","1,270.20",-,-0.0021
2006-06-29,"1,272.87","1,245.94","1,272.88","1,245.94",-,0.0216
2006-06-28,"1,246.00","1,238.99","1,247.06","1,237.59",-,0.0055
2006-06-27,"1,239.20","1,250.55","1,253.37","1,238.94",-,-0.0091
2006-06-26,"1,250.56","1,244.50","1,250.92","1,243.68",-,0.0049
2006-06-23,"1,244.50","1,245.59","1,253.13","1,241.43",-,-0.0009
2006-06-22,"1,245.60","1,251.92","1,251.92","1,241.53",-,-0.0053
2006-06-21,"1,252.20","1,240.09","1,257.96","1,240.09",-,0.0097
2006-06-20,"1,240.12","1,240.12","1,249.01","1,238.87",-,0
2006-06-19,"1,240.13","1,251.54","1,255.93","1,237.17",-,-0.0091
2006-06-16,"1,251.54","1,256.16","1,256.27","1,246.33",-,-0.0037
2006-06-15,"1,256.16","1,230.01","1,258.64","1,230.01",-,0.0212
2006-06-14,"1,230.04","1,223.66","1,231.46","1,219.29",-,0.0052
2006-06-13,"1,223.69","1,236.08","1,243.37","1,222.52",-,-0.0111
2006-06-12,"1,237.44","1,252.27","1,255.22","1,236.43",-,-0.0119
2006-06-09,"1,252.30","1,257.93","1,262.58","1,250.03",-,-0.0045
2006-06-08,"1,257.93","1,256.08","1,259.85","1,235.18",-,0.0014
2006-06-07,"1,256.15","1,263.61","1,272.47","1,255.77",-,-0.0061
2006-06-06,"1,263.85","1,265.23","1,269.88","1,254.46",-,-0.0011
2006-06-05,"1,265.29","1,288.16","1,288.16","1,264.66",-,-0.0178
2006-06-02,"1,288.22","1,285.71","1,290.68","1,280.22",-,0.002
2006-06-01,"1,285.71","1,270.05","1,285.71","1,269.19",-,0.0123
2006-05-31,"1,270.09","1,259.38","1,270.09","1,259.38",-,0.0081
2006-05-30,"1,259.87","1,280.04","1,280.04","1,259.87",-,-0.0158
2006-05-26,"1,280.16","1,272.71","1,280.54","1,272.50",-,0.0057
2006-05-25,"1,272.88","1,258.41","1,273.26","1,258.41",-,0.0114
2006-05-24,"1,258.57","1,256.56","1,264.53","1,245.34",-,0.0016
2006-05-23,"1,256.58","1,262.06","1,273.67","1,256.15",-,-0.0043
2006-05-22,"1,262.07","1,267.03","1,268.77","1,252.98",-,-0.0039
2006-05-19,"1,267.03","1,261.81","1,272.15","1,256.28",-,0.0041
2006-05-18,"1,261.81","1,270.25","1,274.89","1,261.75",-,-0.0067
2006-05-17,"1,270.32","1,291.73","1,291.73","1,267.31",-,-0.0168
2006-05-16,"1,292.08","1,294.50","1,297.88","1,288.51",-,-0.0019
2006-05-15,"1,294.50","1,291.19","1,294.81","1,284.51",-,0.0025
2006-05-12,"1,291.24","1,305.88","1,305.88","1,290.38",-,-0.0112
2006-05-11,"1,305.92","1,322.63","1,322.63","1,303.45",-,-0.0128
2006-05-10,"1,322.85","1,324.57","1,325.51","1,317.44",-,-0.0017
2006-05-09,"1,325.14","1,324.66","1,326.60","1,322.48",-,0.0004
2006-05-08,"1,324.66","1,325.76","1,326.70","1,322.87",-,-0.0008
2006-05-05,"1,325.76","1,312.25","1,326.53","1,312.25",-,0.0103
2006-05-04,"1,312.25","1,307.85","1,315.14","1,307.85",-,0.0032
2006-05-03,"1,308.12","1,313.21","1,313.47","1,303.92",-,-0.0039
2006-05-02,"1,313.21","1,305.19","1,313.66","1,305.19",-,0.0061
2006-05-01,"1,305.19","1,310.61","1,317.21","1,303.46",-,-0.0041
2006-04-28,"1,310.61","1,309.72","1,316.04","1,306.16",-,0.0007
2006-04-27,"1,309.72","1,305.41","1,315.00","1,295.57",-,0.0033
2006-04-26,"1,305.41","1,301.74","1,310.97","1,301.74",-,0.0028
2006-04-25,"1,301.74","1,308.11","1,310.79","1,299.17",-,-0.0049
2006-04-24,"1,308.11","1,311.28","1,311.28","1,303.79",-,-0.0024
2006-04-21,"1,311.28","1,311.46","1,317.67","1,306.59",-,-0.0001
2006-04-20,"1,311.46","1,309.93","1,318.16","1,306.38",-,0.0012
2006-04-19,"1,309.93","1,307.65","1,310.39","1,302.79",-,0.002
2006-04-18,"1,307.28","1,285.33","1,309.02","1,285.33",-,0.0171
2006-04-17,"1,285.33","1,289.12","1,292.45","1,280.74",-,-0.0029
2006-04-13,"1,289.12","1,288.12","1,292.09","1,283.37",-,0.0008
2006-04-12,"1,288.12","1,286.57","1,290.93","1,286.45",-,0.0012
2006-04-11,"1,286.57","1,296.60","1,300.71","1,282.96",-,-0.0078
2006-04-10,"1,296.62","1,295.51","1,300.74","1,293.17",-,0.0009
2006-04-07,"1,295.50","1,309.04","1,314.07","1,294.18",-,-0.0103
2006-04-06,"1,309.04","1,311.56","1,311.99","1,302.44",-,-0.0019
2006-04-05,"1,311.56","1,305.93","1,312.81","1,304.82",-,0.0043
2006-04-04,"1,305.93","1,297.81","1,307.55","1,294.71",-,0.0063
2006-04-03,"1,297.81","1,302.88","1,309.19","1,296.65",-,0.0023
2006-03-31,"1,294.87","1,300.25","1,303.00","1,294.87",-,-0.0041
2006-03-30,"1,300.25","1,302.89","1,310.15","1,296.72",-,-0.002
2006-03-29,"1,302.89","1,293.23","1,305.60","1,293.23",-,0.0075
2006-03-28,"1,293.23","1,301.61","1,306.24","1,291.84",-,-0.0064
2006-03-27,"1,301.61","1,302.95","1,303.74","1,299.09",-,-0.001
2006-03-24,"1,302.95","1,301.67","1,306.53","1,298.89",-,0.001
2006-03-23,"1,301.67","1,305.04","1,305.04","1,298.11",-,-0.0026
2006-03-22,"1,305.04","1,297.23","1,305.97","1,295.81",-,0.006
2006-03-21,"1,297.23","1,305.08","1,310.88","1,295.82",-,-0.006
2006-03-20,"1,305.08","1,307.25","1,310.00","1,303.59",-,-0.0017
2006-03-17,"1,307.25","1,305.33","1,309.79","1,305.32",-,0.0015
2006-03-16,"1,305.33","1,303.02","1,310.45","1,303.02",-,0.0018
2006-03-15,"1,303.02","1,297.48","1,304.40","1,294.97",-,0.0043
2006-03-14,"1,297.48","1,284.13","1,298.14","1,282.67",-,0.0104
2006-03-13,"1,284.13","1,281.58","1,287.37","1,281.58",-,0.0021
2006-03-10,"1,281.42","1,272.23","1,284.37","1,271.11",-,0.0072
2006-03-09,"1,272.23","1,278.47","1,282.74","1,272.23",-,-0.0049
2006-03-08,"1,278.47","1,275.88","1,280.33","1,268.42",-,0.002
2006-03-07,"1,275.88","1,278.26","1,278.26","1,271.11",-,-0.0019
2006-03-06,"1,278.26","1,287.23","1,288.23","1,275.67",-,-0.007
2006-03-03,"1,287.23","1,289.14","1,297.33","1,284.20",-,-0.0015
2006-03-02,"1,289.14","1,291.24","1,291.24","1,283.21",-,-0.0016
2006-03-01,"1,291.24","1,280.66","1,291.80","1,280.66",-,0.0083
2006-02-28,"1,280.66","1,294.12","1,294.12","1,278.66",-,-0.0104
2006-02-27,"1,294.12","1,289.43","1,297.57","1,289.43",-,0.0036
2006-02-24,"1,289.43","1,287.79","1,292.11","1,285.62",-,0.0013
2006-02-23,"1,287.79","1,292.67","1,293.84","1,285.14",-,-0.0038
2006-02-22,"1,292.67","1,283.03","1,294.17","1,283.03",-,0.0075
2006-02-21,"1,283.03","1,287.24","1,291.92","1,281.33",-,-0.0033
2006-02-17,"1,287.24","1,289.38","1,289.47","1,284.07",-,-0.0017
2006-02-16,"1,289.38","1,280.00","1,289.39","1,280.00",-,0.0073
2006-02-15,"1,280.00","1,275.53","1,281.00","1,271.06",-,0.0035
2006-02-14,"1,275.53","1,262.86","1,278.21","1,260.80",-,0.01
2006-02-13,"1,262.86","1,266.99","1,266.99","1,258.34",-,-0.0033
2006-02-10,"1,266.99","1,263.82","1,269.89","1,254.98",-,0.0025
2006-02-09,"1,263.78","1,265.65","1,274.56","1,262.80",-,-0.0015
2006-02-08,"1,265.65","1,254.78","1,266.47","1,254.78",-,0.0087
2006-02-07,"1,254.78","1,265.02","1,265.78","1,253.61",-,-0.0081
2006-02-06,"1,265.02","1,264.03","1,267.04","1,261.62",-,0.0008
2006-02-03,"1,264.03","1,270.84","1,270.87","1,261.02",-,-0.0054
2006-02-02,"1,270.84","1,282.46","1,282.46","1,267.72",-,-0.0091
2006-02-01,"1,282.46","1,280.08","1,283.33","1,277.57",-,0.0019
2006-01-31,"1,280.08","1,285.20","1,285.20","1,276.85",-,-0.004
2006-01-30,"1,285.19","1,283.72","1,287.94","1,283.51",-,0.0011
2006-01-27,"1,283.72","1,273.83","1,286.38","1,273.83",-,0.0078
2006-01-26,"1,273.83","1,264.68","1,276.44","1,264.68",-,0.0072
2006-01-25,"1,264.68","1,266.86","1,271.87","1,259.42",-,-0.0017
2006-01-24,"1,266.86","1,263.82","1,271.47","1,263.82",-,0.0024
